2024-01-26,13:01:34 | INFO | Rank 0 | Params:
2024-01-26,13:01:34 | INFO | Rank 0 | C: 3.16
2024-01-26,13:01:34 | INFO | Rank 0 | aggregate: True
2024-01-26,13:01:34 | INFO | Rank 0 | batch_size: 64
2024-01-26,13:01:34 | INFO | Rank 0 | beta1: 0.9
2024-01-26,13:01:34 | INFO | Rank 0 | beta2: 0.98
2024-01-26,13:01:34 | INFO | Rank 0 | checkpoint_path: ./logs/lr=0.0005_wd={args.wd}_agg={args.aggregate}_model={args.model}_batchsize={args.batch_size}_workers={args.workers}_date=2024-01-26-13-01-34/checkpoints
2024-01-26,13:01:34 | INFO | Rank 0 | copy_codebase: False
2024-01-26,13:01:34 | INFO | Rank 0 | csv_caption_key: title
2024-01-26,13:01:34 | INFO | Rank 0 | csv_img_key: filepath
2024-01-26,13:01:34 | INFO | Rank 0 | csv_separator: 	
2024-01-26,13:01:34 | INFO | Rank 0 | dataset_type: auto
2024-01-26,13:01:34 | INFO | Rank 0 | dataset_type_val: auto
2024-01-26,13:01:34 | INFO | Rank 0 | debug: False
2024-01-26,13:01:34 | INFO | Rank 0 | demo_out: /content/drive/MyDrive/Information Retrieval/demo_out
2024-01-26,13:01:34 | INFO | Rank 0 | dist_backend: nccl
2024-01-26,13:01:34 | INFO | Rank 0 | dist_url: tcp://127.0.0.1:6100
2024-01-26,13:01:34 | INFO | Rank 0 | distributed: False
2024-01-26,13:01:34 | INFO | Rank 0 | dp: False
2024-01-26,13:01:34 | INFO | Rank 0 | droprate: 0.1
2024-01-26,13:01:34 | INFO | Rank 0 | epochs: 32
2024-01-26,13:01:34 | INFO | Rank 0 | eps: 1e-06
2024-01-26,13:01:34 | INFO | Rank 0 | eval_mode: coco
2024-01-26,13:01:34 | INFO | Rank 0 | gpu: 0
2024-01-26,13:01:34 | INFO | Rank 0 | imagenet_v2: None
2024-01-26,13:01:34 | INFO | Rank 0 | imagenet_val: None
2024-01-26,13:01:34 | INFO | Rank 0 | log_level: 20
2024-01-26,13:01:34 | INFO | Rank 0 | log_path: ./logs/lr=0.0005_wd={args.wd}_agg={args.aggregate}_model={args.model}_batchsize={args.batch_size}_workers={args.workers}_date=2024-01-26-13-01-34/out.log
2024-01-26,13:01:34 | INFO | Rank 0 | logs: ./logs/
2024-01-26,13:01:34 | INFO | Rank 0 | lr: 0.0005
2024-01-26,13:01:34 | INFO | Rank 0 | middle_dim: 512
2024-01-26,13:01:34 | INFO | Rank 0 | model: ViT-L/14
2024-01-26,13:01:34 | INFO | Rank 0 | multigpu: None
2024-01-26,13:01:34 | INFO | Rank 0 | n_layer: 2
2024-01-26,13:01:34 | INFO | Rank 0 | name: lr=0.0005_wd={args.wd}_agg={args.aggregate}_model={args.model}_batchsize={args.batch_size}_workers={args.workers}_date=2024-01-26-13-01-34
2024-01-26,13:01:34 | INFO | Rank 0 | ngpus_per_node: 1
2024-01-26,13:01:34 | INFO | Rank 0 | openai_pretrained: True
2024-01-26,13:01:34 | INFO | Rank 0 | precision: amp
2024-01-26,13:01:34 | INFO | Rank 0 | prompts: add dog in *
2024-01-26,13:01:34 | INFO | Rank 0 | query_file: /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-63-0-img1.png
2024-01-26,13:01:34 | INFO | Rank 0 | rank: 0
2024-01-26,13:01:34 | INFO | Rank 0 | regression_frequency: 2
2024-01-26,13:01:34 | INFO | Rank 0 | report_to: 
2024-01-26,13:01:34 | INFO | Rank 0 | resume: /content/drive/MyDrive/Information Retrieval/pic2word_model.pt
2024-01-26,13:01:34 | INFO | Rank 0 | retrieval_data: cirr
2024-01-26,13:01:34 | INFO | Rank 0 | save_frequency: 1
2024-01-26,13:01:34 | INFO | Rank 0 | save_most_recent: False
2024-01-26,13:01:34 | INFO | Rank 0 | skip_aggregate: False
2024-01-26,13:01:34 | INFO | Rank 0 | skip_scheduler: False
2024-01-26,13:01:34 | INFO | Rank 0 | source_data: None
2024-01-26,13:01:34 | INFO | Rank 0 | target_data: None
2024-01-26,13:01:34 | INFO | Rank 0 | target_pad: False
2024-01-26,13:01:34 | INFO | Rank 0 | tensorboard: False
2024-01-26,13:01:34 | INFO | Rank 0 | tensorboard_path: 
2024-01-26,13:01:34 | INFO | Rank 0 | time_suffix: True
2024-01-26,13:01:34 | INFO | Rank 0 | train_data: None
2024-01-26,13:01:34 | INFO | Rank 0 | use_bn_sync: False
2024-01-26,13:01:34 | INFO | Rank 0 | use_debiased_sampler: False
2024-01-26,13:01:34 | INFO | Rank 0 | use_prefix: False
2024-01-26,13:01:34 | INFO | Rank 0 | val_data: None
2024-01-26,13:01:34 | INFO | Rank 0 | wandb: False
2024-01-26,13:01:34 | INFO | Rank 0 | wandb_notes: 
2024-01-26,13:01:34 | INFO | Rank 0 | warmup: 10000
2024-01-26,13:01:34 | INFO | Rank 0 | wd: 0.2
2024-01-26,13:01:34 | INFO | Rank 0 | workers: 1
2024-01-26,13:01:34 | INFO | Rank 0 | world_size: 1
2024-01-26,13:01:34 | INFO | Rank 0 | zeroshot_frequency: 2
2024-01-26,13:01:34 | INFO | Rank 0 | Use GPU: 0 for training
2024-01-26,13:01:47 | INFO | Rank 0 | => loaded checkpoint '/content/drive/MyDrive/Information Retrieval/pic2word_model.pt' (epoch 30)
2024-01-26,13:01:47 | INFO | Rank 0 | root dir '/content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data'
2024-01-26,13:01:47 | INFO | Rank 0 | prompt list '['add dog in *']'
2024-01-26,13:01:47 | INFO | Rank 0 | Use 2206 imgs
2024-01-26,13:01:47 | INFO | Rank 0 | retrieve image of /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-63-0-img1.png
2024-01-26,13:01:48 | INFO | Rank 0 | Composed feature result
2024-01-26,13:01:48 | INFO | Rank 0 | for prompt add dog in *
2024-01-26,13:01:48 | INFO | Rank 0 | top 0 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-274-3-img0.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 1 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-146-1-img1.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 2 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-274-2-img0.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 3 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-344-1-img1.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 4 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-109-3-img0.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 5 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-274-2-img1.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 6 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-146-2-img1.png
2024-01-26,13:01:48 | INFO | Rank 0 | top 7 filename /content/drive/MyDrive/Information Retrieval/composed_image_retrieval/data/CIRR/dev/dev-750-3-img0.png
